year,id_,marital,childs,age,cohort,educ_rank,sex_rank,race_rank,hhrace_rank,mobile16_rank,mobile16_flag,hompop,class_rank,class_flag,polviews,polviews_rank,polviews_flag,relig,denom,other,religion,fund,fund_rank,fund16_rank,fund_differential,religious_strength_total,religious_strength_count,religious_strength_avg,religious_strength_index,blm_total,blm_count,blm_avg,blm_index
2018,2121,Separated,4,48,1970,14,1,2,3,4,1,5,3,1,Moderate,4,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,3,0,20,4,5,0.66666667,66,13,5.07692308,0.67948718
2018,2122,Married,2,52,1966,13,1,3,5,1,1,2,3,1,Moderate,4,1,Protestant,Methodist-dk which,Not applicable,Methodist-dk which,Liberal,1,1,0,17,4,4.25,0.54166667,28,5,5.6,0.76666667
2018,2123,Widowed,4,87,1931,14,2,3,5,4,1,1,5,1,Conservative,2,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,1,0,19,4,4.75,0.625,19,4,4.75,0.625
2018,2124,Married,3,39,1979,14,2,3,5,1,1,5,3,1,Slghtly conservative,3,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,18,4,4.5,0.58333333,22,5,4.4,0.56666667
2018,2125,Married,3,35,1983,14,1,2,3,1,1,5,3,1,Moderate,4,1,Protestant,Nat bapt conv usa,Not applicable,Nat bapt conv usa,Fundamentalist,3,3,0,24,4,6,0.83333333,50,12,4.16666667,0.52777778
2018,2126,Never married,0,30,1988,14,1,3,5,1,1,2,3,1,Slghtly conservative,3,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,17,4,4.25,0.54166667,12,4,3,0.33333333
2018,2127,Never married,0,20,1998,13,1,3,5,1,1,4,5,1,Slghtly conservative,3,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,22,4,5.5,0.75,23,5,4.6,0.6
2018,2128,Married,0,49,1969,12,1,3,5,4,1,2,5,1,Conservative,2,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,22,4,5.5,0.75,49,12,4.08333333,0.51388889
2018,2129,Married,3,36,1982,17,1,3,4,7,1,7,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,20,4,5,0.66666667,29,5,5.8,0.8
2018,2130,Married,2,40,1978,7,2,3,4,7,1,2,3,1,Conservative,2,1,Protestant,Other,Assembly of God,Assembly of God,Fundamentalist,3,3,0,28,4,7,1,43,12,3.58333333,0.43055556
2018,2131,Married,2,62,1956,12,2,3,5,7,1,2,5,1,Liberal,6,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,19,4,4.75,0.625,50,15,3.33333333,0.38888889
2018,2132,Never married,0,22,1996,12,1,3,5,1,1,1,3,1,Conservative,2,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,8,4,2,0.16666667,44,13,3.38461538,0.3974359
2018,2133,Married,2,38,1980,20,1,3,5,1,1,2,3,1,Liberal,6,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,23,4,5.75,0.79166667,70,14,5,0.66666667
2018,2134,Married,3,59,1959,16,2,3,5,7,1,2,5,1,Extrmly conservative,1,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,28,4,7,1,19,5,3.8,0.46666667
2018,2135,Married,0,25,1993,15,1,3,5,1,1,2,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,8,4,2,0.16666667,62,12,5.16666667,0.69444444
2018,2136,Married,2,55,1963,12,1,3,5,7,1,1,1,1,Liberal,6,1,Protestant,Methodist-dk which,Not applicable,Methodist-dk which,Liberal,1,1,0,18,4,4.5,0.58333333,61,15,4.06666667,0.51111111
2018,2137,Married,3,37,1981,12,1,3,5,1,1,2,3,1,Moderate,4,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,3,0,12,4,3,0.33333333,13,4,3.25,0.375
2018,2138,Married,2,72,1946,16,1,3,5,7,1,2,7,1,Extrmly conservative,1,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,1,2,21,4,5.25,0.70833333,15,13,1.15384615,0.02564103
2018,2139,Married,5,58,1960,9,1,3,5,7,1,2,1,1,Liberal,6,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,24,4,6,0.83333333,58,14,4.14285714,0.52380952
2018,2140,Married,2,65,1953,12,1,3,5,1,1,2,1,1,Moderate,4,1,Christian,No denomination,Not applicable,Christian,Moderate,2,3,-1,22,4,5.5,0.75,23,12,1.91666667,0.15277778
2018,2141,Married,0,46,1972,12,1,3,5,7,1,2,3,1,Slghtly conservative,3,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,14,4,3.5,0.41666667,13,4,3.25,0.375
2018,2142,Married,3,50,1968,12,1,3,5,7,1,2,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,54,13,4.15384615,0.52564103
2018,2143,Married,0,85,1933,12,2,3,5,7,1,2,5,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,17,4,4.25,0.54166667,14,5,2.8,0.3
2018,2144,Married,1,73,1945,16,2,3,5,7,1,2,3,1,Extremely liberal,7,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,18,4,4.5,0.58333333,43,15,2.86666667,0.31111111
2018,2145,Widowed,2,89 or older,1929,12,2,3,5,7,1,2,3,1,Conservative,2,1,Protestant,Other baptists,Not applicable,Other baptists,Fundamentalist,3,3,0,24,4,6,0.83333333,19,4,4.75,0.625
2018,2146,Widowed,0,69,1949,14,2,3,5,4,1,1,3,1,Moderate,4,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,12,4,3,0.33333333,17,5,3.4,0.4
2018,2147,Divorced,3,71,1947,12,2,3,5,4,1,2,5,1,Liberal,6,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,12,4,3,0.33333333,33,9,3.66666667,0.44444444
2018,2148,Married,1,66,1952,12,1,3,5,7,1,2,5,1,Extrmly conservative,1,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,26,4,6.5,0.91666667,22,14,1.57142857,0.0952381
2018,2149,Never married,0,19,1999,11,2,3,5,1,1,4,3,1,Extrmly conservative,1,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,28,4,7,1,30,12,2.5,0.25
2018,2150,Married,3,56,1962,6,2,3,5,4,1,2,1,1,Don't know,0,0,None,Not applicable,Not applicable,None,Liberal,1,3,-2,10,4,2.5,0.25,48,15,3.2,0.36666667
2018,2151,Divorced,5,46,1972,8,2,3,5,7,1,3,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,10,4,2.5,0.25,34,13,2.61538462,0.26923077
2018,2152,Married,5,49,1969,14,1,3,5,4,1,1,3,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,25,4,6.25,0.875,29,13,2.23076923,0.20512821
2018,2153,Never married,7,34,1984,14,1,3,5,4,1,8,3,1,Extremely liberal,7,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,10,4,2.5,0.25,29,5,5.8,0.8
2018,2154,Married,1,31,1987,14,1,3,5,7,1,3,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,14,4,3.5,0.41666667,49,12,4.08333333,0.51388889
2018,2155,Never married,0,32,1986,12,1,2,3,1,1,2,5,1,Slghtly conservative,3,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,16,4,4,0.5,62,13,4.76923077,0.62820513
2018,2156,Never married,0,26,1992,17,2,3,5,7,1,1,5,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,72,14,5.14285714,0.69047619
2018,2157,Separated,Eight or more,53,1965,12,2,3,5,1,1,2,5,1,Moderate,4,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,18,4,4.5,0.58333333,37,15,2.46666667,0.24444444
2018,2158,Never married,0,49,1969,12,2,3,5,4,1,1,5,1,Don't know,0,0,Protestant,Other,Mormon,Mormon,Fundamentalist,3,3,0,21,4,5.25,0.70833333,19,4,4.75,0.625
2018,2159,Never married,0,20,1998,13,1,2,4,1,1,1,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,6,4,1.5,0.08333333,66,14,4.71428571,0.61904762
2018,2160,Divorced,2,39,1979,12,1,3,5,7,1,1,3,1,Slghtly conservative,3,1,Protestant,Other,Mormon,Mormon,Fundamentalist,3,3,0,17,4,4.25,0.54166667,29,5,5.8,0.8
2018,2161,Married,2,38,1980,12,1,3,5,7,1,3,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,63,15,4.2,0.53333333
2018,2162,Never married,0,33,1985,19,2,3,5,7,1,1,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,15,4,3.75,0.45833333,47,13,3.61538462,0.43589744
2018,2163,Married,1,63,1955,12,2,3,5,7,1,2,5,1,Conservative,2,1,Protestant,Presbyterian-dk wh,Not applicable,Presbyterian-dk wh,Liberal,1,3,-2,16,4,4,0.5,41,12,3.41666667,0.40277778
2018,2164,Married,7,82,1936,9,2,3,5,1,1,2,5,1,Slightly liberal,5,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,10,4,2.5,0.25,79,15,5.26666667,0.71111111
2018,2165,Never married,3,47,1971,12,1,3,1,1,1,2,3,1,Moderate,4,1,Protestant,Other,7th Day Adventist,7th Day Adventist,Fundamentalist,3,3,0,25,4,6.25,0.875,15,4,3.75,0.45833333
2018,2166,Married,2,38,1980,14,2,3,5,7,1,1,3,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,28,4,7,1,55,14,3.92857143,0.48809524
2018,2167,Never married,1,25,1993,14,2,2,3,1,1,3,3,1,Moderate,4,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,3,0,20,4,5,0.66666667,66,15,4.4,0.56666667
2018,2168,Never married,1,55,1963,9,1,2,3,4,1,4,3,1,Extrmly conservative,1,1,Protestant,Am bapt ch in usa,Not applicable,Am bapt ch in usa,Moderate,2,2,0,12,4,3,0.33333333,64,13,4.92307692,0.65384615
2018,2169,Married,3,55,1963,10,1,1,1,7,1,2,5,1,Extrmly conservative,1,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,25,4,6.25,0.875,22,4,5.5,0.75
2018,2170,Never married,0,74,1944,16,1,3,5,1,1,1,3,1,Conservative,2,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,3,-2,14,4,3.5,0.41666667,38,15,2.53333333,0.25555556
2018,2171,Married,3,77,1941,12,2,3,5,1,1,2,5,1,Slghtly conservative,3,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,1,0,20,4,5,0.66666667,50,14,3.57142857,0.42857143
2018,2172,Widowed,4,61,1957,12,1,3,5,4,1,1,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,24,4,6,0.83333333,56,15,3.73333333,0.45555556
2018,2173,Never married,1,29,1989,12,2,3,5,1,1,4,3,1,Conservative,2,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,19,4,4.75,0.625,15,4,3.75,0.45833333
2018,2174,Married,2,29,1989,12,1,3,5,1,1,4,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,13,4,3.25,0.375,76,14,5.42857143,0.73809524
2018,2175,Never married,3,31,1987,12,1,1,1,1,1,4,3,1,Moderate,4,1,Native american,Not applicable,Not applicable,Native american,Na-excluded,0,0,0,28,4,7,1,50,12,4.16666667,0.52777778
2018,2176,Divorced,2,37,1981,12,1,3,5,7,1,2,3,1,Moderate,4,1,Protestant,Other,Christian Reform,Christian Reform,Fundamentalist,3,3,0,25,4,6.25,0.875,22,4,5.5,0.75
2018,2177,Divorced,4,74,1944,12,2,3,5,4,1,1,5,1,Moderate,4,1,Protestant,Episcopal,Not applicable,Episcopal,Liberal,1,1,0,19,4,4.75,0.625,46,13,3.53846154,0.42307692
2018,2178,Widowed,4,80,1938,14,1,3,5,4,1,1,5,1,Conservative,2,1,Protestant,Other lutheran,Not applicable,Other lutheran,Moderate,2,2,0,28,4,7,1,42,14,3,0.33333333
2018,2179,Widowed,6,78,1940,12,1,3,5,1,1,1,1,1,Slightly liberal,5,1,Protestant,Presbyterian~ merged,Not applicable,Presbyterian~ merged,Liberal,1,3,-2,24,4,6,0.83333333,24,4,6,0.83333333
2018,2180,Married,2,59,1959,12,2,3,5,4,1,2,3,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,17,4,4.25,0.54166667,14,5,2.8,0.3
2018,2181,Married,3,39,1979,12,1,3,5,7,1,5,3,1,Slightly liberal,5,1,Protestant,Wi evan luth synod,Not applicable,Wi evan luth synod,Fundamentalist,3,3,0,21,4,5.25,0.70833333,41,12,3.41666667,0.40277778
2018,2182,Divorced,2,59,1959,12,2,3,5,4,1,1,1,1,Moderate,4,1,Protestant,Other,Wesleyan,Wesleyan,Fundamentalist,3,3,0,10,4,2.5,0.25,35,12,2.91666667,0.31944444
2018,2183,Married,3,52,1966,12,2,3,5,1,1,3,5,1,Slghtly conservative,3,1,Protestant,Methodist-dk which,Not applicable,Methodist-dk which,Liberal,1,1,0,17,4,4.25,0.54166667,48,13,3.69230769,0.44871795
2018,2184,Married,7,44,1974,16,1,3,5,7,1,9,5,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,28,4,7,1,68,14,4.85714286,0.64285714
2018,2185,Never married,1,36,1982,12,1,3,5,4,1,2,3,1,Slightly liberal,5,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,14,4,3.5,0.41666667,49,12,4.08333333,0.51388889
2018,2186,Married,3,83,1935,12,2,3,5,7,1,2,1,1,Extremely liberal,7,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,58,15,3.86666667,0.47777778
2018,2187,Divorced,0,47,1971,12,1,3,4,1,1,1,3,1,Moderate,4,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,1,0,18,4,4.5,0.58333333,39,14,2.78571429,0.29761905
2018,2188,Married,3,65,1953,12,2,3,5,4,1,3,5,1,Slghtly conservative,3,1,Protestant,Other lutheran,Not applicable,Other lutheran,Moderate,2,2,0,15,4,3.75,0.45833333,43,12,3.58333333,0.43055556
2018,2189,Married,2,37,1981,12,2,3,5,1,1,3,3,1,Slghtly conservative,3,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,10,4,2.5,0.25,55,14,3.92857143,0.48809524
2018,2190,Married,2,56,1962,16,1,3,5,7,1,2,5,1,Liberal,6,1,Protestant,Other,United Church of Christ,United Church of Christ,Liberal,1,2,-1,20,4,5,0.66666667,74,12,6.16666667,0.86111111
2018,2191,Married,1,40,1978,12,2,3,5,1,1,3,3,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,11,4,2.75,0.29166667,40,14,2.85714286,0.30952381
2018,2192,Married,2,39,1979,16,2,3,5,7,1,2,5,1,Liberal,6,1,Protestant,Evangelical luth,Not applicable,Evangelical luth,Moderate,2,1,1,19,4,4.75,0.625,23,5,4.6,0.6
2018,2193,Never married,0,30,1988,19,1,3,5,4,1,1,1,1,Moderate,4,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,13,4,3.25,0.375,75,14,5.35714286,0.72619048
2018,2194,Never married,0,29,1989,15,2,1,4,7,1,2,3,1,Moderate,4,1,Moslem/islam,Not applicable,Not applicable,Moslem/islam,Na-excluded,0,0,0,20,4,5,0.66666667,17,5,3.4,0.4
2018,2195,Never married,0,24,1994,12,1,1,2,7,1,4,5,1,Conservative,2,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,9,4,2.25,0.20833333,64,14,4.57142857,0.5952381
2018,2196,Separated,3,59,1959,12,1,3,5,7,1,1,3,1,Moderate,4,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,14,4,3.5,0.41666667,43,12,3.58333333,0.43055556
2018,2197,Married,3,44,1974,14,2,3,5,4,1,2,5,1,Slghtly conservative,3,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,11,4,2.75,0.29166667,44,12,3.66666667,0.44444444
2018,2198,Divorced,1,59,1959,16,2,2,5,7,1,1,5,1,Slightly liberal,5,1,Christian,No denomination,Not applicable,Christian,Moderate,2,2,0,11,3,3.666666667,0.44444444,63,15,4.2,0.53333333
2018,2199,Never married,0,39,1979,18,2,3,5,4,1,1,5,1,Extremely liberal,7,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,24,4,6,0.83333333
2018,2200,Divorced,1,72,1946,14,1,3,5,4,1,1,1,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,13,3,4.333333333,0.55555556,48,13,3.69230769,0.44871795
2018,2201,Divorced,2,56,1962,10,1,3,3,7,1,2,3,1,Moderate,4,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,2,1,24,4,6,0.83333333,67,14,4.78571429,0.63095238
2018,2202,Divorced,3,36,1982,14,1,3,5,7,1,2,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,11,4,2.75,0.29166667,48,12,4,0.5
2018,2203,Married,3,82,1936,12,2,3,5,1,1,2,1,1,Liberal,6,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,14,4,3.5,0.41666667,68,13,5.23076923,0.70512821
2018,2204,Never married,3,35,1983,13,1,3,5,7,1,4,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,10,4,2.5,0.25,29,5,5.8,0.8
2018,2205,Married,2,37,1981,15,2,3,5,1,1,5,3,1,Moderate,4,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,9,4,2.25,0.20833333,58,12,4.83333333,0.63888889
2018,2206,Married,1,62,1956,12,2,3,5,1,1,2,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,19,4,4.75,0.625,64,14,4.57142857,0.5952381
2018,2207,Married,1,33,1985,20,1,3,5,1,1,3,3,1,Slghtly conservative,3,1,Protestant,Am lutheran,Not applicable,Am lutheran,Moderate,2,2,0,24,4,6,0.83333333,16,4,4,0.5
2018,2208,Never married,0,25,1993,12,2,3,5,4,1,1,1,1,Conservative,2,1,Protestant,No answer,No answer,No answer,Na-excluded,0,1,-1,8,4,2,0.16666667,37,13,2.84615385,0.30769231
2018,2209,Married,0,40,1978,16,1,3,5,7,1,2,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,16,4,4,0.5,56,14,4,0.5
2018,2210,Divorced,1,63,1955,14,1,3,5,4,1,2,5,1,Slghtly conservative,3,1,Protestant,Am lutheran,Not applicable,Am lutheran,Moderate,2,2,0,17,4,4.25,0.54166667,19,5,3.8,0.46666667
2018,2211,Married,2,50,1968,20,1,3,5,4,1,2,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,1,1,19,4,4.75,0.625,15,4,3.75,0.45833333
2018,2212,Married,0,71,1947,14,2,3,5,1,1,2,5,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,8,4,2,0.16666667,36,13,2.76923077,0.29487179
2018,2213,Widowed,3,77,1941,8,2,3,5,1,1,1,0,0,Extremely liberal,7,1,Protestant,Am baptist asso,Not applicable,Am baptist asso,Fundamentalist,3,0,3,10,4,2.5,0.25,40,14,2.85714286,0.30952381
2018,2214,Never married,0,33,1985,12,2,3,5,1,1,1,1,1,Moderate,4,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,13,4,3.25,0.375,14,5,2.8,0.3
2018,2215,Never married,0,54,1964,12,2,3,5,1,1,3,3,1,Conservative,2,1,Protestant,Am lutheran,Not applicable,Am lutheran,Moderate,2,2,0,13,4,3.25,0.375,40,12,3.33333333,0.38888889
2018,2216,Married,4,41,1977,12,2,3,5,1,1,2,3,1,Slghtly conservative,3,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,6,4,1.5,0.08333333,37,13,2.84615385,0.30769231
2018,2217,Married,2,51,1967,17,2,3,5,1,1,3,5,1,Conservative,2,1,Protestant,Lutheran-mo synod,Not applicable,Lutheran-mo synod,Fundamentalist,3,1,2,20,4,5,0.66666667,43,14,3.07142857,0.3452381
2018,2218,Never married,0,42,1976,12,1,3,5,4,1,1,1,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,0,1,8,4,2,0.16666667,29,5,5.8,0.8
2018,2219,Married,3,73,1945,13,2,3,5,1,1,2,3,1,Slghtly conservative,3,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,24,4,6,0.83333333,50,15,3.33333333,0.38888889
2018,2220,Never married,0,23,1995,12,2,3,5,1,1,1,3,1,Slightly liberal,5,1,Protestant,Methodist-dk which,Not applicable,Methodist-dk which,Liberal,1,1,0,10,4,2.5,0.25,54,13,4.15384615,0.52564103
2018,2221,Never married,0,57,1961,12,2,3,5,1,1,1,1,1,Slghtly conservative,3,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,12,4,3,0.33333333,59,14,4.21428571,0.53571429
2018,2222,No answer,Eight or more,65,1953,19,2,3,5,7,1,1,3,1,Extremely liberal,7,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,28,4,7,1,35,5,7,1
2018,2223,Married,6,58,1960,2,2,1,5,7,1,3,3,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,14,4,3.5,0.41666667,40,12,3.33333333,0.38888889
2018,2224,Divorced,0,59,1959,13,2,3,5,1,1,3,5,1,Slghtly conservative,3,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,12,4,3,0.33333333,53,15,3.53333333,0.42222222
2018,2225,Married,0,27,1991,18,1,3,5,1,1,2,3,1,Slghtly conservative,3,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,14,4,3.5,0.41666667,56,14,4,0.5
2018,2226,Never married,0,29,1989,16,2,3,5,1,1,1,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,17,5,3.4,0.4
2018,2227,Married,3,32,1986,12,1,3,5,1,1,1,5,1,Slghtly conservative,3,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,18,4,4.5,0.58333333,65,15,4.33333333,0.55555556
2018,2228,Never married,1,32,1986,11,2,3,5,1,1,3,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,4,4,1,0,19,4,4.75,0.625
2018,2229,Never married,0,27,1991,13,2,1,4,1,1,1,3,1,Slightly liberal,5,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,12,4,3,0.33333333,51,13,3.92307692,0.48717949
2018,2230,Married,0,40,1978,12,1,3,5,1,1,2,3,1,Moderate,4,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,6,4,1.5,0.08333333,61,14,4.35714286,0.55952381
2018,2231,Married,2,30,1988,17,1,3,5,1,1,4,3,1,Moderate,4,1,Other,Not applicable,Not applicable,Other,Na-excluded,0,3,-3,20,4,5,0.66666667,15,4,3.75,0.45833333
2018,2232,Never married,0,68,1950,14,1,3,5,1,1,1,3,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,10,4,2.5,0.25,13,5,2.6,0.26666667
2018,2233,Divorced,1,47,1971,17,1,3,5,7,1,2,3,1,Slightly liberal,5,1,Protestant,Methodist-dk which,Not applicable,Methodist-dk which,Liberal,1,2,-1,15,4,3.75,0.45833333,45,12,3.75,0.45833333
2018,2234,Never married,0,51,1967,9,2,3,5,4,1,1,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,18,4,4.5,0.58333333,13,4,3.25,0.375
2018,2235,Married,3,56,1962,11,1,3,5,1,1,1,3,1,Don't know,0,0,Protestant,United methodist,Not applicable,United methodist,Liberal,1,0,1,14,4,3.5,0.41666667,17,5,3.4,0.4
2018,2236,Divorced,2,70,1948,10,2,3,5,4,1,1,1,1,Extrmly conservative,1,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,25,4,6.25,0.875,25,12,2.08333333,0.18055556
2018,2237,Married,6,80,1938,13,2,1,5,1,1,1,3,1,Liberal,6,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,14,4,3.5,0.41666667,69,15,4.6,0.6
2018,2238,Married,2,53,1965,8,1,3,5,1,1,2,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,22,4,5.5,0.75
2018,2239,Divorced,4,79,1939,12,2,3,5,1,1,2,1,1,Slghtly conservative,3,1,Protestant,Methodist-dk which,Not applicable,Methodist-dk which,Liberal,1,1,0,24,4,6,0.83333333,35,13,2.69230769,0.28205128
2018,2240,Married,2,57,1961,12,1,3,5,4,1,2,3,1,Slightly liberal,5,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,16,4,4,0.5,40,14,2.85714286,0.30952381
2018,2241,Widowed,3,59,1959,10,1,3,5,1,1,1,1,1,Liberal,6,1,Protestant,Methodist-dk which,Not applicable,Methodist-dk which,Liberal,1,1,0,20,4,5,0.66666667,25,5,5,0.66666667
2018,2242,Married,2,61,1957,12,1,3,5,1,1,3,3,1,Slghtly conservative,3,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,21,4,5.25,0.70833333,58,15,3.86666667,0.47777778
2018,2243,Divorced,2,45,1973,12,2,3,5,4,1,1,3,1,Moderate,4,1,Protestant,Methodist-dk which,Not applicable,Methodist-dk which,Liberal,1,1,0,19,4,4.75,0.625,34,13,2.61538462,0.26923077
2018,2244,Divorced,2,66,1952,12,2,3,5,1,1,1,1,1,Slightly liberal,5,1,Protestant,Other,Church of Christ,Church of Christ,Fundamentalist,3,3,0,10,4,2.5,0.25,44,13,3.38461538,0.3974359
2018,2245,Divorced,2,55,1963,12,1,3,5,1,1,1,3,1,Slightly liberal,5,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,8,4,2,0.16666667,47,15,3.13333333,0.35555556
2018,2246,Married,2,60,1958,12,1,3,5,4,1,2,3,1,Conservative,2,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,1,2,24,4,6,0.83333333,15,4,3.75,0.45833333
